Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship,Interest
S00736,27,Other,3.44,1372,428,2.46,Engineering,1,2,4,2,1,1,55400,4,3,Entry,1,No,Cybersecurity
S00737,29,Other,2.21,1315,476,2.14,Medicine,3,3,4,9,5,4,71900,10,3,Entry,2,No,Corporate Law
S00738,21,Female,3.69,1499,298,3.07,Medicine,4,7,2,6,3,1,25000,4,1,Entry,5,No,Medicine
S00739,27,Female,3.47,1020,557,3.98,Mathematics,0,5,5,8,2,0,41300,5,4,Entry,7,No,Finance
S00740,25,Female,2.42,902,94,3.48,Arts,4,8,0,1,3,1,45100,7,4,Entry,7,Yes,AI
S00741,27,Female,2.29,1215,107,2.65,Law,3,7,3,6,10,1,68700,7,2,Entry,9,No,Finance
S00742,29,Male,2.63,1359,419,3.65,Business,1,7,1,6,4,3,50000,4,1,Entry,3,No,Nursing
S00743,19,Male,3.95,1126,278,3.54,Arts,0,9,4,8,1,5,38900,1,3,Entry,4,No,Medicine
S00744,29,Female,2.51,978,128,2.56,Mathematics,4,9,4,1,4,3,48300,5,4,Entry,3,No,Nursing
S00745,29,Male,2.91,1556,970,2.03,Computer Science,0,6,4,5,9,2,57800,7,1,Mid,8,No,Nursing
S00746,22,Male,2.06,1443,459,2.24,Engineering,0,9,0,3,1,3,45300,4,5,Entry,9,Yes,Physics
S00747,26,Male,2.79,970,38,3.75,Mathematics,0,0,1,6,7,3,62600,7,4,Entry,8,No,Music
S00748,21,Female,3.14,1096,609,3.67,Computer Science,2,4,0,9,8,3,51700,8,3,Senior,2,No,Psychology
S00749,28,Female,3.91,957,198,2.59,Medicine,3,6,1,10,9,3,45500,2,5,Executive,10,No,Criminal Law
S00750,23,Male,3.03,1323,704,2.57,Mathematics,3,9,3,3,7,5,67700,2,5,Mid,1,No,HR
S00751,18,Female,3.64,1368,357,3.59,Arts,1,8,2,9,9,2,71600,5,5,Entry,5,Yes,Entrepreneurship
S00752,26,Female,3.09,1523,7,3.88,Computer Science,4,3,1,9,10,3,67500,3,3,Mid,2,No,Biology
S00753,18,Female,2.08,947,556,3.56,Computer Science,1,7,5,1,3,3,37900,4,1,Entry,3,No,Criminal Law
S00754,22,Female,2.63,1334,332,3.21,Law,4,0,0,2,1,0,67900,1,4,Entry,9,Yes,Cybersecurity
S00755,21,Female,3.15,1084,519,2.49,Mathematics,0,3,0,4,2,3,65000,4,1,Entry,3,No,Film
S00756,29,Male,3.9,1064,194,3.05,Computer Science,4,3,0,7,10,2,32800,4,3,Executive,1,No,Corporate Law
S00757,20,Female,3.72,1230,316,2.47,Law,4,1,2,2,1,5,45000,4,2,Mid,9,Yes,Robotics
S00758,23,Male,2.46,1229,1,3.62,Law,0,2,1,7,2,2,68700,3,4,Entry,2,Yes,Nursing
S00759,19,Female,2.44,1020,62,2.77,Medicine,1,2,1,5,9,1,64300,2,4,Senior,10,No,Software Development
S00760,20,Other,2.4,1112,343,3.67,Law,4,8,1,10,5,3,42100,4,2,Entry,6,Yes,Software Development
S00761,22,Male,3.84,1406,601,2.76,Medicine,1,6,1,7,4,4,33700,8,5,Entry,7,Yes,Finance
S00762,26,Male,3.71,1452,18,3.65,Law,1,1,4,9,2,1,69500,3,4,Mid,9,No,Human Rights
S00763,19,Female,3.55,1067,620,2.67,Law,3,8,4,9,3,2,58400,6,4,Mid,8,No,Nursing
S00764,27,Male,2.79,1445,647,2.88,Mathematics,0,7,5,3,9,1,50500,2,4,Entry,6,No,Cybersecurity
S00765,25,Female,3.01,1326,371,3.23,Mathematics,0,5,0,3,3,4,38000,1,3,Entry,4,No,AI
S00766,19,Male,2.93,1120,822,2.14,Medicine,2,5,4,7,8,0,60800,7,2,Entry,4,No,Entrepreneurship
S00767,28,Male,2.51,909,579,3.9,Computer Science,1,1,1,5,1,4,34500,6,4,Mid,4,No,Graphic Design
S00768,22,Other,3.01,1019,605,3.15,Engineering,2,2,1,5,5,5,36400,10,2,Entry,10,No,Environmental Science
S00769,24,Female,2.06,1534,650,3.02,Arts,0,5,4,5,2,5,56000,4,5,Mid,2,Yes,Music
S00770,25,Female,2.26,1146,701,3.68,Arts,0,2,3,9,4,1,64800,7,4,Entry,7,Yes,Robotics
S00771,18,Male,3.77,1259,571,3.73,Medicine,2,6,5,4,2,3,52100,6,1,Entry,1,No,AI
S00772,23,Female,3.5,1120,699,3.04,Computer Science,0,4,0,6,3,0,44600,2,1,Entry,5,No,Music
S00773,18,Female,2.85,1405,235,3.85,Mathematics,0,3,2,6,5,5,63300,4,1,Executive,4,No,Corporate Law
S00774,19,Female,3.03,957,69,2.13,Mathematics,3,7,5,7,2,4,32700,9,1,Mid,2,No,Human Rights
S00775,18,Female,2.74,1359,447,2.23,Engineering,4,1,0,2,9,3,35700,8,3,Mid,9,Yes,AI
S00776,28,Female,3.48,1027,610,3.19,Business,3,2,0,6,8,4,66300,6,5,Mid,1,Yes,Creative Writing
S00777,22,Male,3.57,1598,8,2.71,Mathematics,4,9,0,9,5,2,32300,1,4,Executive,4,No,Data Science
S00778,27,Male,3.53,985,462,2.93,Medicine,3,3,5,3,1,3,25000,7,5,Entry,6,No,Human Rights
S00779,26,Female,3.45,1003,1000,2.66,Business,3,9,5,2,5,2,35200,1,1,Mid,4,No,Software Development
S00780,23,Male,2.41,1042,311,2.81,Arts,1,5,4,8,4,0,66300,8,5,Mid,10,No,Finance
S00781,28,Female,2.68,1104,134,3.65,Arts,2,4,0,1,9,0,63400,3,5,Mid,10,No,Entrepreneurship
S00782,28,Male,2.94,1540,385,3.19,Mathematics,3,4,1,8,2,0,28000,9,3,Senior,4,Yes,Marketing
S00783,18,Female,2.66,937,56,3.99,Engineering,1,6,0,5,7,0,37700,5,1,Mid,2,No,Entrepreneurship
S00784,18,Female,3.51,1262,993,3.57,Engineering,3,7,1,9,2,2,27700,6,2,Senior,10,No,Medicine
S00785,19,Male,2.66,1520,360,2.55,Business,2,5,4,9,3,2,59500,4,5,Entry,9,No,AI
S00786,26,Male,2.28,1208,971,2.53,Mathematics,1,2,4,4,3,5,31700,6,5,Entry,9,No,Data Science
S00787,20,Male,2.8,951,114,2.67,Arts,4,3,0,1,10,1,56800,9,1,Entry,1,No,Film
S00788,18,Female,3.96,900,88,3.69,Engineering,2,0,5,5,8,1,46900,7,3,Senior,1,No,Data Science
S00789,22,Female,2.45,910,138,2.05,Engineering,0,4,1,7,2,2,51400,2,4,Entry,8,No,Marketing
S00790,24,Male,3.22,1539,108,2.46,Arts,1,9,1,9,1,0,25000,6,1,Mid,9,Yes,Data Science
S00791,23,Female,2.87,1113,500,3.81,Mathematics,0,7,1,10,6,1,63400,9,4,Entry,3,No,Psychology
S00792,29,Male,2.14,1455,535,3.28,Arts,1,2,1,9,6,3,73200,8,2,Senior,3,No,Cybersecurity
S00793,18,Male,2.98,1417,144,2.45,Computer Science,4,9,2,9,1,2,72200,1,4,Entry,2,No,AI
S00794,22,Female,3.4,1567,869,2.44,Law,1,3,4,6,5,3,51000,5,5,Mid,9,Yes,Culinary Arts
S00795,22,Male,3.03,1314,656,3.73,Engineering,3,3,1,2,9,0,25000,6,3,Mid,2,No,Psychology
S00796,23,Male,3.74,907,56,3.79,Business,0,5,2,5,10,5,44600,9,2,Entry,7,No,Corporate Law
S00797,20,Male,2.58,904,620,2.51,Mathematics,0,8,2,3,10,2,54000,4,3,Mid,2,No,Nursing
S00798,22,Male,2.17,1261,863,2.84,Medicine,1,9,4,6,5,1,52000,1,3,Entry,10,Yes,Cybersecurity
S00799,24,Male,3.87,1593,6,3.67,Medicine,3,2,3,5,7,5,26800,6,4,Senior,10,No,Software Development
S00800,22,Male,2.76,1011,542,3.54,Arts,3,3,0,10,6,1,60700,9,3,Entry,6,Yes,Robotics
S00801,22,Female,3.15,1172,447,3.63,Law,1,5,4,1,10,3,61600,6,2,Mid,3,No,AI
S00802,22,Male,3.58,1321,997,3.04,Mathematics,2,5,3,10,4,2,61600,7,3,Entry,1,No,Psychology
S00803,27,Female,2.65,1164,385,3.82,Mathematics,4,6,5,10,2,5,39200,10,2,Entry,6,No,Cybersecurity
S00804,27,Male,3.43,1357,307,2.65,Business,1,0,0,2,10,0,28300,4,5,Entry,2,No,Software Development
S00805,20,Male,2.27,1111,874,2.31,Computer Science,3,8,0,5,5,4,42700,2,5,Mid,7,No,Biology
S00806,18,Female,2.58,977,857,3.42,Engineering,4,1,0,6,10,4,67700,3,4,Mid,9,No,Cybersecurity
S00807,22,Other,2.29,1565,639,3.08,Computer Science,1,3,2,1,9,5,35500,1,1,Entry,1,No,Entrepreneurship
S00808,26,Male,3.62,1120,302,3.71,Mathematics,4,2,1,7,3,0,37000,2,5,Senior,4,Yes,Entrepreneurship
S00809,18,Female,2.45,1268,633,2.16,Business,2,2,0,3,3,1,34100,7,1,Entry,5,No,AI
S00810,20,Female,3.43,1246,405,3.69,Computer Science,3,4,1,1,7,4,43700,9,2,Entry,9,Yes,Corporate Law
S00811,21,Female,3.89,924,611,2.59,Arts,2,6,0,7,10,0,56200,9,1,Entry,3,No,Nursing
S00812,18,Female,3.06,1319,678,3.31,Medicine,2,6,2,7,2,5,60200,9,3,Entry,6,No,Human Rights
S00813,18,Male,3.08,1253,837,2.08,Arts,3,6,5,10,8,5,31100,1,2,Entry,5,No,Entrepreneurship
S00814,25,Male,2.92,1316,831,3.22,Engineering,2,2,0,3,7,5,65200,7,3,Entry,5,No,Culinary Arts
S00815,19,Female,2.65,1414,753,3.43,Arts,1,8,4,6,8,3,67300,7,1,Entry,2,No,Marketing
S00816,29,Male,2.95,1114,562,2.74,Business,1,5,3,4,10,1,45700,9,3,Senior,10,No,AI
S00817,25,Female,3.21,1011,780,2.43,Mathematics,4,9,0,4,6,0,29200,9,2,Entry,5,Yes,AI
S00818,24,Male,3.97,1458,837,3.08,Business,1,7,3,9,5,5,68900,1,3,Entry,3,No,Medicine
S00819,27,Male,3.88,1327,510,3.67,Engineering,1,0,3,7,4,3,55600,10,1,Entry,2,No,Psychology
S00820,27,Female,3.72,1598,73,2.65,Engineering,4,3,2,6,8,2,78600,5,3,Entry,6,No,Psychology
S00821,19,Male,3.78,1461,812,2.5,Medicine,0,6,5,9,2,4,28400,2,3,Entry,1,Yes,Corporate Law
S00822,23,Female,2.94,1115,564,2.56,Computer Science,3,8,3,3,6,4,54400,6,4,Mid,6,No,Nursing
S00823,23,Female,3.31,1312,265,3.9,Medicine,1,2,2,4,10,4,72000,2,2,Mid,8,No,AI
S00824,20,Female,3.79,1279,227,2.72,Arts,4,5,5,9,6,0,57000,6,4,Entry,3,No,Software Development
S00825,28,Female,2.79,1501,193,2.01,Computer Science,2,7,0,4,5,2,25000,7,1,Entry,10,No,Biomedical Engineering
S00826,19,Female,3.92,1131,374,3.56,Engineering,2,2,1,7,2,0,25000,6,5,Mid,7,No,Entrepreneurship
S00827,29,Female,2.83,1157,751,3.4,Business,1,5,2,9,5,5,77000,1,1,Mid,3,Yes,Cybersecurity
S00828,18,Female,3.2,1564,10,2.26,Arts,3,8,3,4,3,0,40800,4,1,Entry,6,No,Software Development
S00829,23,Male,3.42,1155,302,3.97,Medicine,4,8,3,9,7,2,57200,3,1,Entry,7,No,Finance
S00830,29,Male,3.9,1302,359,3.22,Mathematics,4,5,0,7,7,5,30500,5,1,Mid,3,Yes,AI
S00831,22,Male,2.49,1323,740,3.0,Law,4,4,2,4,8,5,41500,7,4,Mid,5,Yes,AI
S00832,28,Male,3.49,964,954,2.76,Law,4,0,0,3,10,3,64300,3,1,Senior,3,No,Marketing
S00833,26,Female,3.04,1089,805,3.8,Engineering,4,2,2,6,9,5,54200,1,3,Entry,4,No,Criminal Law
S00834,18,Female,2.54,1502,52,2.49,Mathematics,3,2,1,3,1,1,43200,9,1,Mid,5,No,Creative Writing
S00835,24,Female,3.55,1072,752,2.57,Computer Science,4,3,4,7,4,4,62000,6,5,Entry,7,No,Software Development
S00836,22,Male,3.1,1527,99,2.24,Law,3,4,0,1,6,2,49200,6,2,Mid,4,No,AI
S00837,22,Female,3.32,1460,593,3.52,Computer Science,3,7,3,7,7,3,65000,4,4,Entry,4,No,Psychology
S00838,19,Male,2.65,1126,13,3.19,Business,3,8,0,3,5,5,43600,1,4,Entry,2,No,Finance
S00839,28,Female,2.96,1480,390,3.22,Engineering,2,6,2,9,6,2,54400,9,4,Mid,5,No,Medicine
S00840,20,Female,3.23,1287,954,2.44,Engineering,0,9,0,6,1,1,80000,10,4,Mid,3,No,Robotics
S00841,24,Male,2.81,1300,357,3.3,Arts,1,5,1,7,5,2,52400,7,1,Entry,4,No,Environmental Science
S00842,23,Male,2.4,1537,640,3.53,Arts,2,2,2,9,2,2,60400,10,5,Mid,8,No,Medicine
S00843,29,Male,3.92,1112,816,2.72,Mathematics,0,8,5,6,2,3,25000,7,1,Entry,4,No,AI
S00844,19,Female,3.02,952,928,3.6,Computer Science,2,9,3,10,1,4,52200,7,2,Mid,6,No,Music
S00845,23,Female,3.47,1523,11,2.7,Law,3,0,3,2,10,4,53100,7,2,Entry,3,Yes,Software Development
S00846,19,Female,2.82,1570,81,3.52,Law,3,8,2,6,9,3,31800,8,1,Mid,1,No,Criminal Law
S00847,19,Male,2.71,1561,261,2.07,Medicine,4,2,5,6,4,3,45900,8,1,Mid,4,No,Software Development
S00848,19,Male,2.81,1038,6,3.1,Computer Science,3,8,1,2,4,0,45600,3,1,Entry,6,No,AI
S00849,28,Female,2.82,1317,458,3.94,Law,2,9,0,7,9,0,33300,8,5,Entry,9,No,Fashion Design
S00850,20,Female,3.09,1524,373,3.96,Arts,1,0,4,9,5,1,42400,4,4,Entry,5,No,Software Development
S00851,19,Male,3.09,1042,481,2.56,Arts,3,7,3,10,4,0,81700,7,2,Entry,7,No,Nursing
S00852,21,Male,2.99,1408,222,2.88,Arts,0,5,1,4,7,0,50300,5,2,Entry,1,No,Data Science
S00853,26,Female,2.27,1549,917,2.13,Computer Science,2,8,1,5,5,2,54700,4,4,Executive,8,No,Fashion Design
S00854,23,Male,2.99,1385,810,3.75,Engineering,0,3,1,6,8,2,78300,4,4,Senior,4,Yes,Software Development
S00855,18,Male,2.34,1336,81,3.14,Mathematics,4,4,0,1,3,3,25000,6,2,Mid,8,No,Medicine
S00856,25,Male,2.25,1442,923,2.77,Medicine,4,5,1,8,8,5,82300,2,2,Entry,9,No,Entrepreneurship
S00857,29,Female,3.87,1192,515,2.23,Medicine,1,8,1,9,6,4,61200,5,5,Senior,3,No,HR
S00858,24,Female,3.21,1519,60,3.89,Arts,2,5,2,1,9,1,31500,8,2,Mid,4,No,Environmental Science
S00859,27,Female,3.32,1183,221,3.06,Business,1,8,2,4,6,0,31400,2,1,Entry,6,No,Software Development
S00860,20,Female,2.8,1570,962,2.57,Computer Science,0,1,1,6,4,2,62000,5,1,Entry,3,No,Graphic Design
S00861,18,Female,3.82,913,349,2.7,Law,1,3,1,10,2,4,61600,7,4,Mid,9,No,Medicine
S00862,22,Male,3.28,1533,561,2.54,Law,0,2,2,1,3,0,56500,5,4,Entry,3,No,Entrepreneurship
S00863,21,Female,3.54,1171,228,3.2,Mathematics,1,3,0,3,7,5,35800,10,1,Entry,7,No,AI
S00864,27,Male,2.74,924,290,3.86,Engineering,4,0,2,7,10,4,53500,9,4,Entry,7,No,Software Development
S00865,25,Female,3.92,1221,293,3.71,Arts,2,1,2,8,5,2,40300,9,1,Entry,5,No,AI
S00866,18,Male,3.64,1580,810,2.92,Business,1,3,2,8,7,3,45900,8,5,Entry,6,No,Data Science
S00867,27,Male,3.71,1002,193,3.65,Arts,0,9,2,5,7,5,35200,9,4,Entry,1,No,Film
S00868,18,Male,2.34,939,956,2.85,Business,2,3,4,1,6,5,39800,2,3,Senior,3,No,AI
S00869,29,Male,2.54,1134,474,2.5,Medicine,4,4,3,1,2,0,25000,3,2,Mid,3,Yes,Marketing
S00870,21,Male,2.57,988,257,3.97,Business,4,8,0,8,5,0,72500,4,1,Entry,2,No,Environmental Science
S00871,25,Male,2.54,999,955,2.61,Medicine,3,0,5,5,10,1,37300,5,2,Entry,1,No,Corporate Law
S00872,22,Other,3.71,1043,506,2.65,Medicine,2,7,0,9,6,0,70600,10,2,Mid,9,No,Cybersecurity
S00873,19,Male,2.06,981,388,3.98,Computer Science,1,2,1,1,8,2,43200,2,4,Entry,4,No,Psychology
S00874,23,Female,2.15,1488,615,2.27,Mathematics,4,8,4,2,1,4,41100,10,2,Entry,8,No,Fashion Design
S00875,22,Female,2.55,1470,398,3.52,Business,1,7,1,4,10,5,25000,4,3,Mid,7,No,Cybersecurity
S00876,19,Other,2.4,1128,366,3.87,Engineering,1,7,0,10,7,4,78600,4,4,Entry,6,No,Data Science
S00877,28,Female,2.46,1502,658,3.02,Engineering,0,8,0,7,5,3,65700,5,1,Entry,1,Yes,Biomedical Engineering
S00878,28,Female,3.6,1294,290,2.01,Business,1,3,5,4,7,5,35800,6,2,Senior,3,No,Nursing
S00879,28,Male,3.13,1412,769,2.75,Mathematics,3,4,5,8,3,5,63800,1,2,Entry,5,No,Psychology
S00880,20,Male,2.01,1096,309,2.22,Computer Science,2,6,1,7,4,3,66100,6,5,Mid,1,No,Entrepreneurship
S00881,26,Male,2.86,1173,278,2.83,Engineering,2,1,3,5,2,2,53100,9,1,Entry,1,No,Data Science
S00882,24,Female,2.82,1489,464,3.58,Arts,0,6,1,7,6,4,52600,3,5,Executive,10,No,Cybersecurity
S00883,24,Female,2.23,1552,189,2.88,Engineering,3,2,3,8,5,5,49800,2,1,Mid,9,Yes,Cybersecurity
S00884,28,Male,3.35,1482,918,2.86,Computer Science,3,5,3,3,1,3,38300,8,2,Executive,1,No,Software Development
S00885,23,Male,3.4,1461,178,3.11,Medicine,2,5,2,3,1,5,44000,2,2,Mid,4,No,AI
S00886,25,Female,3.44,1271,528,3.16,Medicine,3,5,0,2,8,3,35500,8,3,Entry,8,No,Biology
S00887,21,Male,3.46,979,924,3.71,Medicine,4,9,2,4,8,1,65500,10,4,Senior,9,No,Entrepreneurship
S00888,25,Female,2.0,1134,988,2.62,Computer Science,1,1,0,4,6,1,74900,4,3,Mid,6,No,HR
S00889,21,Female,3.91,1186,375,3.64,Medicine,1,8,2,4,9,2,55400,9,1,Mid,8,Yes,Data Science
S00890,25,Female,3.63,1566,598,3.13,Mathematics,2,7,3,2,1,2,42100,4,1,Entry,6,No,Finance
S00891,26,Female,3.81,1471,760,2.6,Medicine,2,6,2,7,10,2,43300,1,1,Entry,8,No,Cybersecurity
S00892,20,Female,2.03,1444,454,2.59,Computer Science,3,8,4,10,8,2,55300,8,1,Mid,7,No,AI
S00893,20,Female,3.87,1336,217,2.72,Arts,0,3,2,3,2,4,58400,1,4,Entry,9,No,AI
S00894,28,Female,3.62,1026,42,3.25,Engineering,2,1,5,10,8,0,52200,5,2,Senior,9,Yes,Cybersecurity
S00895,19,Female,3.67,1316,194,2.46,Computer Science,2,3,5,1,3,2,39200,7,3,Entry,2,No,Marketing
S00896,27,Male,2.19,1537,327,3.84,Computer Science,2,9,2,2,6,1,67600,3,2,Mid,5,No,AI
S00897,20,Male,3.48,940,373,3.15,Business,3,2,2,5,7,5,51900,6,5,Senior,2,No,Marketing
S00898,20,Male,3.92,1368,465,3.84,Medicine,4,1,4,9,3,0,56900,1,3,Entry,6,Yes,Cybersecurity
S00899,22,Male,3.36,1196,163,2.09,Law,2,1,0,4,2,0,25000,6,1,Entry,4,No,Culinary Arts
S00900,22,Female,3.14,1496,276,2.69,Arts,4,7,2,6,1,4,46700,5,1,Entry,8,No,AI
S00901,19,Female,3.89,1500,364,2.05,Law,3,4,0,3,5,3,60700,2,5,Mid,10,Yes,Medicine
S00902,29,Male,2.89,941,642,2.54,Business,0,5,5,9,1,5,31500,4,3,Entry,4,Yes,Finance
S00903,27,Male,3.2,1531,775,3.72,Arts,1,7,1,2,1,5,25000,7,4,Executive,6,Yes,AI
S00904,23,Other,2.95,1178,480,2.07,Medicine,1,6,3,8,5,0,67000,6,4,Mid,1,No,HR
S00905,22,Male,3.87,1358,689,2.87,Law,1,6,1,3,3,4,51900,10,1,Mid,4,No,Marketing
S00906,23,Male,2.15,932,979,2.24,Medicine,1,6,4,8,10,4,53000,6,1,Senior,4,No,Psychology
S00907,18,Female,3.0,1175,460,2.83,Medicine,3,6,4,3,3,4,56000,9,1,Entry,6,No,AI
S00908,22,Female,3.37,1564,265,3.68,Engineering,1,7,0,4,7,2,53900,2,5,Mid,8,No,AI
S00909,26,Male,3.58,989,539,3.25,Arts,3,0,0,8,3,5,25000,1,5,Mid,4,No,Software Development
S00910,29,Male,3.17,1515,974,3.47,Arts,0,2,2,10,2,3,43900,2,2,Entry,4,No,AI
S00911,27,Male,3.82,1423,386,2.7,Business,2,0,1,4,3,2,47900,3,5,Senior,3,No,Criminal Law
S00912,19,Female,3.88,1059,85,3.89,Computer Science,2,7,0,9,4,1,52400,9,3,Mid,8,No,Finance
S00913,18,Female,2.13,1357,708,3.42,Medicine,2,1,5,9,9,3,50400,10,5,Senior,6,No,Music
S00914,27,Male,2.8,1298,316,2.84,Medicine,3,6,0,6,2,2,43500,9,3,Executive,4,No,Criminal Law
S00915,28,Female,2.05,990,243,2.85,Law,3,5,5,1,6,3,63200,5,4,Entry,5,No,Entrepreneurship
S00916,26,Female,2.66,1480,469,3.84,Business,3,0,0,9,5,1,45700,7,2,Senior,2,No,Cybersecurity
S00917,27,Male,3.07,1365,880,3.15,Arts,0,5,3,9,6,2,52800,3,5,Mid,9,No,Nursing
S00918,26,Female,3.82,1119,342,3.41,Engineering,4,8,0,7,5,3,73900,10,4,Executive,8,No,Medicine
S00919,26,Female,3.69,1318,177,2.83,Arts,3,2,3,9,6,1,28400,2,3,Entry,2,No,Entrepreneurship
S00920,23,Male,2.25,1278,130,2.45,Engineering,3,6,4,8,4,5,25000,6,2,Entry,8,No,Data Science
S00921,25,Male,2.19,1346,657,3.45,Engineering,2,3,2,9,8,4,55100,6,4,Entry,6,Yes,Software Development
S00922,28,Female,3.18,1045,83,3.22,Arts,1,0,1,9,9,3,58800,5,3,Entry,1,No,Film
S00923,18,Female,3.06,1132,360,3.0,Law,1,6,0,7,10,1,82700,1,2,Entry,10,No,Robotics
S00924,27,Female,2.53,1270,88,3.25,Medicine,0,0,3,6,7,5,50500,10,1,Entry,4,No,Nursing
S00925,21,Female,3.8,1133,532,2.42,Engineering,1,3,0,2,1,4,47400,2,5,Entry,5,Yes,Entrepreneurship
S00926,18,Female,3.85,1266,742,3.59,Law,4,8,0,7,5,1,42100,7,1,Entry,2,No,Marketing
S00927,25,Male,2.81,1380,972,3.9,Business,2,4,3,1,7,5,66300,10,1,Entry,10,No,AI
S00928,18,Female,3.78,1472,985,3.78,Business,0,6,0,6,5,5,57600,2,1,Entry,5,No,Medicine
S00929,20,Male,2.77,1262,638,2.64,Engineering,1,6,1,6,5,5,62300,5,4,Entry,1,No,AI
S00930,21,Male,3.47,1489,471,2.81,Medicine,1,2,5,7,5,0,54100,10,1,Entry,2,Yes,Robotics
S00931,25,Female,2.95,1410,498,3.62,Engineering,2,7,5,2,5,1,62900,4,1,Mid,1,No,Nursing
S00932,23,Female,2.25,994,507,3.19,Business,0,0,5,4,5,2,71100,10,4,Entry,2,No,Finance
S00933,27,Male,3.86,1115,354,3.1,Mathematics,2,3,5,2,1,2,58900,1,5,Entry,2,No,Psychology
S00934,29,Female,2.91,1442,416,3.85,Business,0,9,4,4,6,2,41900,5,2,Entry,7,No,HR
S00935,24,Male,3.47,1034,51,3.07,Arts,1,3,2,3,6,2,35500,1,2,Senior,7,Yes,Biomedical Engineering
S00936,25,Male,2.73,982,600,3.03,Mathematics,2,1,0,2,8,5,52300,3,5,Mid,7,No,Software Development
S00937,19,Male,2.04,1290,682,2.08,Medicine,2,5,3,2,5,5,72700,9,4,Executive,2,No,Psychology
S00938,27,Female,2.2,946,63,2.14,Arts,4,0,1,3,2,0,53100,7,1,Entry,3,No,Medicine
S00939,28,Female,2.99,1291,89,2.01,Mathematics,2,2,0,10,7,0,25100,2,2,Entry,2,No,Criminal Law
S00940,25,Male,3.38,1284,701,3.83,Law,0,8,4,4,1,0,76700,5,5,Executive,5,No,Robotics
S00941,20,Female,2.67,1280,190,2.82,Mathematics,4,9,4,7,5,4,56900,4,5,Entry,3,No,Medicine
S00942,24,Male,3.39,976,899,2.94,Law,2,5,3,4,5,3,48600,7,1,Entry,10,Yes,AI
S00943,20,Female,3.4,1158,601,3.69,Law,2,1,0,7,3,2,47500,4,5,Senior,6,Yes,Finance
S00944,24,Male,3.41,1503,348,3.22,Mathematics,4,8,5,4,2,3,25000,9,4,Entry,6,No,Criminal Law
S00945,28,Male,2.99,1298,844,3.22,Mathematics,1,1,0,3,4,2,37600,3,4,Mid,5,Yes,HR
S00946,29,Female,3.83,999,538,2.59,Computer Science,2,6,0,8,7,2,37300,6,2,Entry,2,No,Finance
S00947,19,Male,2.98,1400,176,3.67,Mathematics,3,0,4,3,10,2,59400,5,3,Entry,8,No,Biomedical Engineering
S00948,27,Male,2.9,1282,364,2.33,Law,1,4,0,8,3,0,46800,10,5,Entry,6,Yes,Software Development
S00949,23,Female,2.4,1091,776,2.11,Engineering,2,6,5,2,6,5,66400,8,4,Entry,2,Yes,HR
S00950,20,Other,2.62,1479,901,2.38,Arts,1,2,0,3,7,4,25000,1,1,Senior,1,No,Criminal Law
S00951,20,Male,2.08,1501,907,2.54,Law,0,3,0,4,2,2,83900,10,1,Mid,6,No,Data Science
S00952,26,Male,3.27,1244,554,2.56,Medicine,1,4,0,3,3,2,68600,2,3,Entry,2,No,Data Science
S00953,24,Male,2.5,909,483,3.34,Mathematics,4,2,5,6,9,2,56400,7,3,Mid,4,Yes,Graphic Design
S00954,22,Female,2.61,1163,987,2.44,Law,2,5,5,9,1,1,44800,1,3,Mid,4,Yes,Biology
S00955,29,Male,3.54,1167,119,3.35,Engineering,1,2,3,10,8,2,61800,5,1,Mid,9,No,Cybersecurity
S00956,27,Female,2.65,1529,169,2.18,Mathematics,3,7,4,8,1,0,51300,8,5,Entry,10,No,Biomedical Engineering
S00957,24,Other,2.48,1470,620,2.29,Engineering,0,6,2,4,3,0,47000,10,4,Senior,10,No,AI
S00958,26,Male,2.34,1094,998,3.02,Engineering,0,0,3,2,6,3,61200,5,1,Senior,7,No,Psychology
S00959,18,Male,3.55,1461,147,3.84,Engineering,1,1,5,10,8,5,63000,5,4,Entry,9,No,Data Science
S00960,24,Male,2.26,1306,688,3.72,Engineering,4,3,0,1,7,5,55300,9,3,Senior,6,No,Software Development
S00961,23,Male,2.91,1195,437,3.94,Medicine,0,4,2,4,3,0,42800,5,2,Mid,1,No,AI
S00962,27,Female,3.01,996,439,3.3,Computer Science,1,9,1,5,6,3,48200,1,5,Senior,10,No,Finance
S00963,29,Male,3.37,1361,888,3.35,Business,1,3,2,2,1,4,29800,3,3,Entry,8,No,Entrepreneurship
S00964,26,Male,3.27,1538,189,3.25,Computer Science,0,3,3,3,8,1,29000,5,3,Mid,4,No,Medicine
S00965,18,Female,3.62,986,160,3.25,Business,1,8,4,4,9,0,41000,8,4,Entry,10,No,Graphic Design
S00966,21,Male,2.09,976,814,2.29,Arts,1,3,3,3,9,2,64500,10,1,Mid,8,No,Robotics
S00967,26,Female,2.59,1382,860,3.09,Mathematics,3,3,4,8,4,4,51800,2,2,Mid,3,No,Marketing
S00968,21,Male,2.56,1045,932,2.77,Engineering,1,3,4,2,4,2,64300,4,5,Entry,6,No,Finance
